學號,不及格學分數,學年學期,修習學分總數,示警類別
70bad54795ec22086eca7c3fb322c1d0f258a41a502c93680b85cf9fa7b32749,"2 ",1021,"2 ",1/3不及格
12e0221c011dff4fe65196eabb3b4067a09386874fae7417832325d5301111ae,"4 ",1021,"6 ",1/3不及格
bfcdd9dd170df78edf6bbbfda1e84275e0e428563ed63d668d368343f48b9489,"7 ",1021,"9 ",1/3不及格
1cfa0d5c10c243ab247b5dc2efc4024bea16ef18528c66ece25d67d0d1c3b427,10,1021,17,1/2不及格
8eb8b7066ac02f0e4a6415cf5edd707c8e7c164bfc39ba42523f349c78169a0c,10,1021,20,1/2不及格
343d509e944056a6eb4d2f03b13d9cfafdd909bbf616ec036e0369888d9fc25e,16,1021,16,1/2不及格
64e68d13a59b9ce99713dedb268b57ebf9df2d8a93ef0f2acd80c43a72e574a4,"6 ",1021,"9 ",1/3不及格
25fa3287e2d8d8a26c5e5ed9656d8058f10b863c7bb4f0fcabcba5025ddcad7b,"9 ",1021,18,1/2不及格
e6e57fd942ebfd2fa83a65e2338d1c3d283e37e357cd14418b281ca43d9771b1,15,1021,24,1/2不及格但是為特殊身分
926b751d443d16efc88b9d1c0fefebebd5e533e374ac6f6379577cc34464c650,11,1021,20,1/2不及格
80ef285a505eb5a603d7f4d35a265a633b62a4b24d4b0014de93ab864bbe78d1,16,1021,16,1/2不及格
fffe489aeb0f3f3b310d166237ad2c357255a646412c3402e655147731c9affb,"6 ",1021,11,1/2不及格
6a81233c5ca8775437dde3a4ffd08dd1d700b78229f608ee51ac373a04bc38c0,"5 ",1021,10,1/2不及格
9acf2205f24fdf95b735c3eaf8372721e567d068aa0c080301d0d649a5b676ba,"6 ",1021,12,1/2不及格
d8a1f673438ad020a55036363a7dc90d096651afe73ba359440661bf927c3fe4,16,1021,18,1/2不及格
a6acf7b55fecec60c424ff13f055e79a54461f7741fb6dd62bae84c5831d57f0,"6 ",1021,11,1/2不及格
b6d71dca27dadc390a705673c96d398ac8de09f3cc36c15d4c8e71326d0d9722,17,1021,19,1/2不及格
c3ba2e29a3bbc952cfb6f7c386d4b2e02cfae09e7525e3db6c341b44f7ee82d7,15,1021,27,1/2不及格
4404b114807819b4785787a011e0574de20becbfbdf38c396dc125951bb51128,"6 ",1021,"9 ",1/3不及格
d5b1718d5f53917518fb0d4919c525a52ebe82e7ab2b4d1b22b34638964eefe1,"9 ",1021,18,1/2不及格
998aed3e45905334187147dd8b9c02c7e22d9c3dcf5266340421a165ad360bde,"7 ",1021,10,1/2不及格
347aa021cbdc5d024bbe4bf55cfc4251097086fec2de54d7c7197981c256c11e,14,1022,22,1/2不及格
7b0931077ed72fda7247f7a83c7fe346dffa9666c3d1eb1b55b7202a1a77fbc0,10,1022,20,1/2不及格
a7445fbcfb36da8d3fa463ad1d02c3ae5812df8331d264e8ae2cb1a7b1ae6d41,13,1022,25,1/2不及格
33b87fecd2db2e3d2b29e6cfdd7c4f00bf2376426ab7a21f9688ec30cad70f1b,"9 ",1022,17,1/2不及格
cb8155386a9a9a7c339ef2a32ee1a7f87963e2eb7b0af46fe3b76a6dbcc31535,14,1022,21,1/2不及格
cd09fb3a7048f2d905f68f068df0a20c4fdf4e3e90310534a3ab15c67205f7d6,"9 ",1022,18,1/2不及格
21009be91bb7d5bdc6cc37a7d4dfb19fefa48baa5fd6262b8d8d65f6f1f5590f,12,1022,18,1/2不及格
dee256735a9b192fa2e12c81bc03ef813c33f71c7c618a3dab77a82aaef5ada7,"9 ",1022,17,1/2不及格
e15c5f5e4b5c20f6c9746ab963409f251cb2d0dea4910447adbcd12ad5b67197,17,1022,17,1/2不及格
6cdcf0cf03cfefea6be263603901848aac255a49b786a3eed75a5437da1c564f,10,1022,16,1/2不及格
6e84ea812fdff4189650ecbc364af098ec6630fe86555df964567a271b603f7a,10,1022,16,1/2不及格
8b676c5168ad58a8658df8e1d3e631bc37a0ed5de5d829383a8a88303da6c498,"9 ",1022,18,1/2不及格
1c4f34db77fb1ca28c2377217bd5aa18d592b07b3687620ea9a65efa6c40ad72,15,1022,20,1/2不及格
d8c320ac2d078d152e5b006a6a02e9c0f9da9cd934b41e4551475fca33c72508,10,1022,20,1/2不及格
d6303f751f0e8b90ee3921eb3fc0f8d2ae7c90556fb03428e176723cc3b16e9e,"9 ",1022,16,1/2不及格但是為特殊身分
eb3ad6f7f27dac11c54b98dd464d77e06fa9bbba5b73b7991578a7b888da035d,"9 ",1022,18,1/2不及格
c3063038adaaa53690d7bce455347a8198165014fb3f0d1e26ee56e651c0f7df,"9 ",1022,16,1/2不及格
026399c6912dd78a99b588fc1d36e0096b70b7bea41c7f31e7133505f57d7b20,12,1022,21,1/2不及格
82a3c6468915c5e1e94ab50284c0456060ca80a8ebdbebc3858b33791129d916,19,1022,23,1/2不及格
2947ddd793f89ea08d11fb4dde4314992ce286ce408ec526d0e5bc9c24d7048b,12,1022,23,1/2不及格
389049d334d571daf1bb6ce52af18edaeab6a43ed9930fee671d1eae43f44bac,12,1022,24,1/2不及格
b40f4689a911296850b164fe7f99260091e02e3342c2ba230342ae10705619c8,17,1022,21,1/2不及格
438814eccdc5150f97d89a4ab8685c97cfcf4ea4875bcb87174705c91f8a3657,15,1022,19,2/3不及格
2944369ab0a479fd2fbbacf5c65136a339f531b22af9164dea0fb0875d2fcadd,"9 ",1022,17,1/2不及格
d63c8354f73902fa3f94cfdac7c933664bf374e49afee4f2e0f7803c247b8a67,15,1022,22,1/2不及格
942886a5a6404e7c858572a5d1c2b169095b78d3af0cb3536d6b67096fba6ed4,"9 ",1022,17,1/2不及格
be484eebc9bb951f86dfeedcb4d514f682a8252e35bc38eff0aa526f81af8f61,"9 ",1022,17,1/2不及格
3eed6b70c350d6c23dc8f3a20f39ac951cb28527f9b40405a66be709c45b257c,11,1022,21,1/2不及格
97bc7b23d840eb8a169b6a33159b83aa8564ef5a0e98b5b30ac1a8b0a646d53c,16,1022,19,1/2不及格
660ca973f0d2fe64b1a1e0947cf7a33ddd56cc6e173119585417d59269f8517e,11,1022,22,1/2不及格
c17654bb5b5e34143943974cd21cb24497b3208345602d755b1625d34f648bf5,19,1022,19,2/3不及格
c435c8de17911401d87abccfcc63b84793e2e430161b99bccaf8434ea2c9b0eb,11,1022,20,1/2不及格
a921a40e32b6927efa554b02d664b1758c8e4d0b381a139dfea7866348e3ba63,14,1022,21,1/2不及格
60f8b817b1c14d0ea8622d977e62542fafd991a2ea3bcf2bf49b52654f8674b6,11,1022,22,1/2不及格但是為特殊身分
0155ce9dddc3c435829cc6f15bc7c9292fecab5cdee2b69c5794d11d6cd7955a,11,1022,19,1/2不及格
39170f9495a7041e4a9681868fe4b2cd8d94fd3383cf70263a179e2a86c794e3,"9 ",1022,17,1/2不及格
ed0bada65643a30d92867eb02cb1e0afbfc891a408b372c92342f6b3c76f2740,16,1022,19,1/2不及格
c640cd43934afd65b65cf48b38872af92261d9f6f82f5d92516c9284e14157a0,12,1022,21,1/2不及格
d999c6c3846b534db4d0672c0293f459b16ecde0d3b7d551bc291ac98816d317,"9 ",1022,17,1/2不及格
3f92dae0b3288c59cb0c0b6fe0d3ea844c94fe8bba90808744375fbe5f75ba1a,"8 ",1022,16,1/2不及格但是為特殊身分
b513eda75cf123337728fb00a13b815fa37d744e20b97fab5ed193cbcecf0e6b,12,1022,19,1/2不及格
cbdd9db24470c8d6ac96a425ab38ef4ad6f113ddc597cbaf6540c4a6073945d4,10,1022,17,1/2不及格但是為特殊身分
a82f019147112cb5966d6b1d13ede0f27ac53fb30d922ca001b853a9a2f2e994,12,1022,22,1/2不及格
547836734eef515419400aaaced84d2f8a5eec9447e29371b2e33561e6742c17,11,1022,18,1/2不及格
ae597a8ae3df9b89ab442a7c84a75d7f58b2fcad41ff6d21ef0f1a07afbc2acd,13,1022,17,1/2不及格
486a2e78159d0f4ecae3d5193767c2ac4ed7a456e7ac04b7c8729be475d7f0a3,11,1022,22,1/2不及格
07d8fc26024063a52f78021e8cd093af3f6b7b27c91fdea885e5cf8c852ef25b,17,1022,17,1/2不及格
230fad69bccb95fb332ab053fe5913d83d3c39cd6862c3eedd5f579ef7ada31c,12,1022,16,1/2不及格
279859c7caca94762a93c8754d978d6d51a058e3b2af0fec31841932f00caf62,11,1022,16,1/2不及格
535807a92e1636dc9bbb09a657fcec961a4e24c325b8111612987e85c55e9fee,"9 ",1022,18,1/2不及格
04be0b9fd2caef6ff67ccf8e6251057c94341edfb99279bcecba2c3115e0f753,12,1022,17,2/3不及格
d04a4c0d7b92a245b5b599fe470eb7fcba6b2b968b292ed0940d8cb40c1b4a29,11,1022,18,1/2不及格
e20c33d152b868a27ab89640b92d4e972e0f6bbf607611115910e8e241c81ec0,14,1022,23,1/2不及格
74a4e5a6fa9588bd78a05f681224f3686157b75e637996b86a7e2e650c09d776,12,1022,24,1/2不及格
adce43e02905fa975a4ded51b7fdd5a1cdbf289b80cb9a4c80b903fce03dbc35,"9 ",1022,17,1/2不及格
40e0a1dfcc6768f7a9425e86e9b8f490b7c62f0e9600187488421ada0c85b606,"9 ",1022,17,1/2不及格
85f3ee11df2c9c8b831074d0e25959ec1a94eb0d234ff07496743f95df8a053d,"8 ",1022,16,1/2不及格
f7a938e72a59aad7f272eb3a65d7970c97513ddb0d9dc53ccdeb55ede0cd2b35,10,1022,19,1/2不及格
32c528da1de6df659a597fe95d4ad1a27e296587aa1438d607c743025c1bea01,10,1022,18,1/2不及格但是為特殊身分
8b60043657cb9faafccad5e1138d03e53581a7644e4d3b9cc9bba1afd2fbc5e5,13,1022,23,1/2不及格
39f1064e34af0067d1d5d50fc68c2eca049b63e685f76d3a458cc5d51187c116,13,1022,18,1/2不及格
026ee675185ed1cf6262bd6499eb8367a0b9c724ae9b7482c88733d5649b2551,10,1022,18,1/2不及格
04c151e54f55d29feec8fb22fe705a58aed70e23fceeca3130b2121540ea4818,14,1022,18,1/2不及格
f896bdc003c88a0031007ce032ae1d95cd11f938974db7f65dbeaa742ce18420,13,1022,18,1/2不及格
08b75d8a2b7487dfcf9ef91dc0c6b4bb4972db3b063fdb59b20425ee06c4d452,13,1022,21,1/2不及格
7a7aec54b918210192617b248f4d4382b46918d98b0d6aa1f6dfcc17bd5c4ee9,12,1022,24,1/2不及格但是為特殊身分
c5090cd18ee1eef24b5d86db13c189958db69b9dfcd1b3c0cf0f6ff6635e2535,"9 ",1022,18,1/2不及格
4881665fa4cca63ec4deae7866a2baa6845e4d998840d51221fb7d0fc6a3b71c,18,1022,18,1/2不及格
1ab5b7d833b55f656c8c991aff03e0e76e5e6129886e7c51265ef1c32ba379e2,15,1022,24,1/2不及格
225abc2b2645212225c7be170f50d991605f48dcd1851156f77ec442909cd534,"9 ",1022,17,1/2不及格
64f8ce79998bdcd4511a32714b0109f378d1a645178ed569980ec7e2efe32f61,"9 ",1022,16,1/2不及格
3abfb85dd30500660ef6c1936d7123c9f3243cc943bf5d887adcb92f4b345c76,"9 ",1022,17,1/2不及格但是為特殊身分
608be07a0c754161858ada957a46f1048e1ec3795aa68083bf36e615aba31840,"9 ",1022,18,1/2不及格
bf03c6eabc25ca37e464a458b258d27925a0a155e845b81686d16c4695ff4047,"9 ",1022,17,1/2不及格但是為特殊身分
e331ba7a68785d087cab2f866f2b7c40cd6d6d372823d4211d7e23aa0d08cb3e,"9 ",1022,18,1/2不及格
14e007f6c841389b3806b9c25ead19842cdf320f26fb09185059462fc1bab6db,12,1022,19,1/2不及格
4a5e9a243c442d7c673314ac09257d539c4d62c52e7a60fc70d82238c0a3bd02,15,1022,19,2/3不及格
1ae1e912e8ccd98d894cf401cf89f4dec5cfb1f06b6f82cfa216053fbcdda8b1,13,1022,18,1/2不及格
a5f07d795ba83f9799aaf16b61d5c065549b5f7e435a2b4604757db014af5dbe,15,1022,18,1/2不及格
8222996b7212587873b594d9ddb9c0bd25ae37119e431c8d839ecb2a4c09d284,10,1022,18,1/2不及格
8fdcb4d31c257ec86f8905b571790787191c7f949916c17235ffa7304a2cf8f4,14,1022,19,1/2不及格
96fa727c8c41ecc968b8ed2e9fefabf6620da69a2a73c2d1b3f0ad07d4042c63,12,1022,20,1/2不及格但是為特殊身分
508675dbcb77b89fccdef780c04a484382fc98fddcf4c25bdae61e04d665c051,"9 ",1022,17,1/2不及格但是為特殊身分
e0217401a3f54401e2dfb86c07d18b98ccc3d199adc7fd0ccead34ab9c5a2646,"9 ",1022,17,1/2不及格
5c7d12539da60dfeb8877d0d5109e9d540fd916177b579b698edd9a67cb3d3b1,12,1022,19,1/2不及格
de41257437c1ef591b3f79f9fd4e1412d61e9d5de17c988d909440852601c6d7,12,1022,24,1/2不及格但是為特殊身分
be8fb203363464adab3f1de6d41c5c73dd343c3bd5fb41ff961176e5200656de,16,1022,24,2/3不及格
79ffc2fc2f7672e2cea79ec779e11473e8a3bd533cacafa2662e24439fbeee3d,18,1022,20,1/2不及格
f4147129611634f11f7feeed5c980927e6ca5bf5873ba6aa27d6cb99dbe5fe4a,11,1022,20,1/2不及格
5cf3ba26a6df0a4ba52947c5b7bae4575ef1d40e849e9edacc3e59e1a4ee9896,14,1022,19,1/2不及格
3ca79083d67221159ff550ba3a399e45d50e63b6a5c71bf47be1e86ef8b0fed9,13,1022,23,1/2不及格
8f85ba33172a1e2ba35d4bb956d020be35973bf2513a80890250a73ea3225ddd,16,1022,29,1/2不及格
616058a92787a88f481042b1d63421db7425b417cb17e0388e5649521f7cd645,15,1022,22,2/3不及格
a43577c8c42ba4a5381058fc995437950da353c3b9ab56b1ab9981f57deaeb98,"9 ",1022,18,1/2不及格
a985a3e883cca9d06188560cf50e62da13bdd5a2cfff37c03cbc0f4a846a2c44,21,1022,21,1/2不及格
40eb8ee22b482fda7dc348363c5069a0419332deab966f9c8b3b432ab5f49c20,11,1022,20,1/2不及格
e29e319d725c38ca021b80f72081efea2b1f7fa3190b8a3a5ec83097ccde9e13,12,1022,23,1/2不及格
19e8d14c926d98295e864f5d699071526a4e908dee485df6436b12d0ed0d72ef,10,1022,20,1/2不及格但是為特殊身分
779171ef37017d8506f8f0e8b9aca137293cccfa620748c9574fb3ad14c20422,18,1022,18,1/2不及格
7550614691618594b08ec147a93fef7c2cbf11033fc80040125d5df0efbffb17,"7 ",1022,13,1/2不及格但是為特殊身分
1e86cc1ba8654d7eb285182c520ee73896f45f30cf8dd21224f1bb030e8fefda,10,1022,20,1/2不及格
1e4927fddfbc2e0322546e793fc5006ce87779f7fbfbd648f62f48e1d73a149a,10,1022,19,1/2不及格
68859a6fcb74ae36958672bcc24eef40da55c5d5a8047e7e72ca99a9561f5331,13,1022,20,1/2不及格
89702188ff4ff04255dd13081a1d6dfa6abb8b81d35afa1d90933d63997494e3,13,1022,21,1/2不及格
955d770806f40d54e8ebf5b03dc5052b4e741ce1cb9a126e78561776175e44f7,16,1022,24,1/2不及格
3f2f6aa1e2dd67b27cf2e91c6d11565ccdecf0a57f3e77273e926b87d569abc0,"9 ",1022,17,1/2不及格但是為特殊身分
0089518f7e1ecd0e82fc6b4df4eed3174c02757ba6cea3699628bd294a53b723,16,1022,22,1/2不及格
67f372b1f55ca89bce889d368c116ff722bc9a1b97d76ff16a98d29fa1f46a19,12,1022,21,1/2不及格
0aca8a00e3138f491ea410762a50fd7e56340ca6b5a0a4313222e8b1ce1f420a,13,1022,19,1/2不及格
ae46d08819a166bb059ce797e997b7a7f6c995ba8125fc63a049d4814377697d,"9 ",1022,18,1/2不及格
5403df15304b8622a8962e4999b2215915996b5e73684a44651eadcc8593090a,"9 ",1022,17,1/2不及格
07dde1d05dbc887265d2dfd450f9701836fc1030a1aae7f25a2dee97fc7a1943,15,1022,26,1/2不及格
928e4ac6e0098f0e1e8cccff96dcc6715f449486efcbcaf20943f6e50e590d15,11,1022,16,1/2不及格
d231103e52dd5b82a235dec09d4da97d78409498ffcd0a9b065359e230889d27,13,1022,19,1/2不及格
4529cb386529023c2bf95873faa1dc351bb8c44ee5cf8a2141441fd6441df971,13,1022,25,1/2不及格
320efe33ea1a3ae0cddce02226438ab16a464eec745b0419ad07f7b66e495abc,10,1022,18,1/2不及格
8492aed5358de802f3ece9e5ab52b5f8f64a6bec76340c0e50565e53c9949f0a,11,1022,22,1/2不及格
64bb1649640b3254b566768e94e7eb5858bba374dc44b32e4741e643df08cc0b,11,1022,20,1/2不及格
92f76f8fb6a18ace7cd209d87a0588adfdc8ac737d730ca654840a945f40bf92,12,1022,23,1/2不及格
45f81f372ecc0851fde3f8cf5deed2287bca62c04b2eb917511c3c51b0be1710,18,1022,18,1/2不及格
e59314313434906a8b5285be3b2110e7484f8fd9ff4b35293397302ff74bcf98,20,1022,20,2/3不及格
c6d8f392c07483f7fb681678f0020b7df9a5698779b08cf46fd0997a00e6fc5d,"9 ",1022,18,1/2不及格
4c365e4e8651a60e824d21d75efd9f5f05338e5207847dd7d6c6f4a8f21bd174,"9 ",1022,18,1/2不及格
cf927d4b5383979d302922b67cf03ea80f406578ec420234b146158e07fa8912,"9 ",1022,18,1/2不及格
610eed29223b299385ad4d06b9e13f8b6694e88a4d7e9cd813464c04978f169f,11,1022,17,1/2不及格
e403a95a0429aec962cc7308cb276cea43cbb1b97b4232b6803d74bc97329907,18,1022,22,1/2不及格
6e1e5141a2d6bd6b18bcfe079aa07bc26df9ae8fb32ec32f6eca324262d9d5a4,12,1022,20,1/2不及格
4e4b6378c7c08331952b775609167fd395b9d7dcf91abd31155977c11727e50a,12,1022,20,1/2不及格
ed9e5c29c8b701ca7d1670fe8cf8d3c9538d20d27fe8b387a835f8889012d9ad,"9 ",1022,17,1/2不及格
80083b82ba58fc655df19e581a0571610c3c1c02fffc938ac976f8aaa24d62d2,14,1022,22,1/2不及格
fc2b21b6323d0f778387ea6afc80f334ab7dfd4f6b94f59599dab2b797a28a54,18,1022,22,1/2不及格
99104a74e660297ebd3d974e75574fe914bb60d9fcd3709c3e2e0a29fdf5e272,12,1022,20,1/2不及格
a31f5873cc4bdc93ec562249844d6a49fc76bc34f45dcf3f291d94e8e7b9f6bc,"9 ",1022,16,1/2不及格
589a8a46271aaef1296d8e7f948b92d066ddaf8df58b5b9801e9c83e07d7a5dc,12,1022,21,1/2不及格
3ddc58f3aba6a7daf617ce6070443f58246f523adbbacf2c51f68fb1a81ee58c,16,1022,18,1/2不及格
72db8f5a8dc1c3f8a3ba6a281a726ad10140af0dd9ba8d5d010d323151913322,11,1022,19,1/2不及格
fe229c5d4d9be91ce059a35496cd43d36788af7b8fdd6b65737470a63e1b508d,"9 ",1022,16,1/2不及格
a37a569a6320a59f78b2361166b9ef557aff2a454b7917eaa1a1d94b8ac60a58,18,1022,28,1/2不及格但是為特殊身分
dab3b8c5011261106b5152974778fd852e29f63900a60a69d45e2b50ec9fe559,18,1022,18,1/2不及格
8576d6e6735815a42dba39a36696aa1f239aabed44914a122a312026d930a68d,"3 ",1022,"3 ",1/3不及格
2b3c415222144b05a42de3b2e24b274b7b31105a8d4ab8cf43243a6303c226f8,"6 ",1022,"6 ",1/3不及格
e4979dd1834881785be086b4b10d8e333f5f1784c846ab03859b81a3e117aff8,"6 ",1022,"6 ",1/3不及格
1b004b890b11e525cd629ed6838d7c2ce0b8ecfaa31a5b1638d57e36415d7c4e,"3 ",1022,"3 ",1/3不及格
0611040ccadca8cb190130cb6ec843894f4ce1ca8c54b01920f7282d2010ec8a,"3 ",1022,"3 ",1/3不及格
2d05d716fc36c802bb918580ce569dc00a6f809fa6c88fe13a723bf4cfcd4bae,22,1022,22,1/2不及格
495bfd5d1c292cadff85522754e2cfbca0f0c980a84fd0de091f8b2865cb6136,"6 ",1022,"6 ",1/3不及格
cbc2ac69fac5d8c13e31ba1bfa7ae9b867924afa48c2a531781c38485f0e0b2f,"3 ",1022,"3 ",1/3不及格
c0734e63a04ee475b15c2a0a2534533f9e157e028ed637d707db42a65e3a3f78,"3 ",1022,"3 ",1/3不及格
bd409d1a822c09dde405dbb0a83d58ddeaafae37b9e81b5373adc286083fecc0,"9 ",1022,17,1/2不及格
b4f124eb4090883d9d55757967aa0a1e06ea8d846658e4bc4ba4bd3188894321,"7 ",1022,11,1/2不及格
e9db646a4f4ed491d8bcffb041231ed85101d345faccb2c542e7e56862f38d43,"7 ",1022,"7 ",1/3不及格
6e163d2e42778bd21045d9808523aa6e9f33f376eb8973b30f0504a78b2045e0,"3 ",1022,"4 ",1/3不及格
9eafa3d5ed4506ebda0816f98f3cdc971f0574c5c2505028eb4e7f390261f51c,16,1022,22,1/2不及格
a5614dd896eb57e63edce7034d730f3a2c4a22ec5efcee7bc94db4db40218ffe,"7 ",1022,10,1/2不及格
57628388d46a962ada81380f9d7a94d4cc67ad7d294390ffb61c7ac887ce8869,"3 ",1022,"3 ",1/3不及格
0d94dd5284709ff476f76e70235c898fb3036203cb89750753269faf1f62002b,"3 ",1022,"3 ",1/3不及格
214453ca144bfd94ef180bae9f7d6ffd647aa739da1522cb42ae55c9af6871ed,"3 ",1022,"3 ",1/3不及格
3ec6aa65bb227e04e88ec24cddc5956463accd3debafe40b44c90f648a2fceda,"6 ",1022,"6 ",1/3不及格
e8dce347d420306a5b1f884223f35ab1ce270cd3d26ac00a8f94c1128694d309,"3 ",1022,"3 ",1/3不及格
4230880ef9af02475f745f39741216e05b87f849c3be021c64b7314a3736a799,11,1022,19,1/2不及格
19cfb97518878d28d87a672ed06296faf68b32a95834ba722e092f3855929082,"1 ",1022,"1 ",1/3不及格
c41cac976cc7ddafb810686e9f42d3f9462756c311237e4257e087a08b8f8069,"6 ",1022,"9 ",1/3不及格
18b824e6754fac33df729384d1bfd2b94460da98eafcc105efe321bbb7ece8ba,"3 ",1022,"3 ",1/3不及格
8bad1d6733441ecd1e49e4222a3663387f444e89223006899b7c598de3b022a7,"9 ",1022,"9 ",1/3不及格
901b95db47b8ac70bbab32f6ead7e25deda4187e12d2f964500d526c565893c5,"2 ",1022,"2 ",1/3不及格
1efdebc72eacbd4c6d426feff56314aae4e1bae53418604c80169f69a8bf35a8,15,1022,19,1/2不及格
ad4b5aaf1f6771b689eb1a839f80470b82c45c98019aa65cdb59f62d2ecb2e94,"3 ",1022,"3 ",1/3不及格
c9a612a7ac88e27cb510750fd718b55ec379949db36b039521dbcc01b14262c7,"3 ",1022,"3 ",1/3不及格
21cf14cacae6296de772f44410117ec932c5e337905fa1f99ec9a86a20ba396d,15,1022,18,1/2不及格
51cbcf109e5b4215debc6814eb8b29656d9b8c69962c0d0f870ffd8cfeca6c71,16,1022,16,1/2不及格
0360557c504a3c93d63855d3acee3aebd97b6ebbcc05c5eb384603119437355f,"3 ",1022,"3 ",1/3不及格
c17156d829dc1d325914e6aa783ba7c6660c1a2aa10285389e4a635006f014a3,12,1022,18,1/2不及格
e433fd62d383fecab61093c0e8b9f03563dc34efbf0b6b37885dd7e3920e6b4d,15,1022,19,1/2不及格
12e0221c011dff4fe65196eabb3b4067a09386874fae7417832325d5301111ae,"6 ",1022,11,1/2不及格
bfcdd9dd170df78edf6bbbfda1e84275e0e428563ed63d668d368343f48b9489,"6 ",1022,10,1/2不及格但是為特殊身分
401e6f9a23bb07fdc1ad853a58ace0a6ef41dab2f968dc866b859cb19e6c1ab9,18,1022,18,1/2不及格
94620325d9d20e1212523a3900f8d4b5a09bc9df4be0abb119e757271de3aa4e,"6 ",1022,11,1/2不及格
7c7a23c4c21c06480340480700a5261e2b38242090a32195a6685c7bebac3a08,"9 ",1022,17,1/2不及格
c848425965fefbcdde30f2a25b189543384feaadfc93b68da63b12f73c39434b,10,1022,15,1/2不及格
37d548494bd2d34e1cc05b196caf50a1e30ed7ca17301ff543bb40d0bf5c32c0,10,1022,17,1/2不及格
e7080b2acc2173021f1f168f7ab0408cde8844765569b235232c80da6313b15a,15,1022,25,1/2不及格但是為特殊身分
5bd73d4efdb8a1388243616d76f6ad571b5b4f55525861cc7679ef2578991274,12,1022,18,2/3不及格
6a80d824d9c0e0457358334f892b1ecb62e39089530c0a7020382e64ec6b1552,"6 ",1022,"9 ",1/3不及格
afa2e57557845c8b87bf7e586bf5b862d8973f78c499ebcb37036d951e704f5a,12,1022,12,1/2不及格
bd5abe3e405ddefa0b2c64b8777c3a5dd08ec370ab194ba04d8e67f832d5697b,"6 ",1022,"9 ",1/3不及格
52f906181c98a86e6dbbd70f140a9912f0534d76452ea809b099b5ec933e7c70,"9 ",1022,16,1/2不及格
e6e57fd942ebfd2fa83a65e2338d1c3d283e37e357cd14418b281ca43d9771b1,12,1022,16,2/3不及格
5b99d6c082e66a649864e58ac7f1eca44c47dc6f8cd5bda9a9568948fc4ef0a6,13,1022,22,1/2不及格但是為特殊身分
41a3a67d11e8372004b6eaac0a2186390fe691af3ca016d0793f32c056303aa0,"6 ",1022,"9 ",1/3不及格
321a6fe2e15b0d19cfbc5340722c058873542814b8574a89ea95321cfd91f953,12,1022,12,1/2不及格
3c06a19eb511a896dae39e500ebe3e78c84be5f5265259ca81d7c59b3b2728c8,13,1022,13,1/2不及格
6c61664a9e076b3abff45cbed44c943cabcf2cd42f91eac1f6a7d74526371d36,"6 ",1022,"9 ",1/3不及格
23fe58146e0b20065bd438ca47ee2d2b398e8eeb2e48b3de91f302a5c7728566,"9 ",1022,12,1/2不及格
c4679f098b5385a1cf47ff89a357534b7291b57d89737c9d22efecb492d8682d,"6 ",1022,"9 ",1/3不及格
f3e1d0e98d51e3e51eb7c220ea9c0aef93de0b0b5e85f22fca38f448780e2066,"6 ",1022,"9 ",1/3不及格
5b178badbe6b765cadb23ac29b79f17921aaea32d9f3bfd9d8d3db55e43fcd24,"6 ",1022,11,1/2不及格
6e6b0e715e20022fb586965739d0fe6fadeab1a8c298d9e6f3fcb090778c71e6,"3 ",1022,"4 ",1/3不及格
509ff3519ef1a6525c6017d5212dd88033af7ff4f82fefd8f87f547d7bdc5112,"7 ",1022,10,1/2不及格
f83d5e4841d6405af33b4cdb7df2931a0d83bdb50b954e28f376e88f67cba3b3,"6 ",1022,12,1/2不及格
b55565cdf3f32d1c2a2f220bf396c1a9b241d8e05cdde4304df031b9cd0a094d,"6 ",1022,"9 ",1/3不及格
abf960bab1e7e8ccdf608af888a3027d879e4a47b4ad59098df94b34069b45d3,12,1022,15,1/2不及格
311b12a73253b1c20509a3e41bec74127e91677103a5f052950127d6e0d2229b,"6 ",1022,12,1/2不及格
45d45561306d38d799de57fcce08b2bc0f33880a825ba87a9aff8fa97ed268a8,"8 ",1022,14,1/2不及格
d2e2b4ac431b8f3d50bce6db284b4a054d0a5891b5b98c2e2ab3b969f33367b5,"8 ",1022,16,1/2不及格但是為特殊身分
135d7812f348f6276b4db70d69b2c49c4a5d4b308778d8147de31d9736c3e3b3,22,1022,26,1/2不及格
24fdfee196c1a80ad80450d65f97c497a904a15461ff4e52c4db3d55b1e3b47a,"9 ",1022,"9 ",1/3不及格
4ea18b669adc263a3b62c2ac07c21304a74eaaa7d7b8f61854bde7f02e007e42,"9 ",1022,12,1/2不及格
891e7b07fb653e4e55f6de6db955fbd074768466accfbbe1510b2756bbeb94ee,"9 ",1022,17,1/2不及格
22f3cfebb5eaefd5048d46f518dbd13cf5dbad7ae643c6998a9b84b35cffc108,16,1022,19,1/2不及格
8be9ed9a5a5357fa50660f31247b897e738505d4f73b62f9cd25d4dcc14f7c7b,"8 ",1022,12,2/3不及格
308eab8420c835e40b287ddf68ec7efbd9d4c0d87407457acd9e792d2ebd340d,"6 ",1031,"9 ",1/3不及格
1692e5f5c3604cba9ae59cdf63300b37a7e695d2c1b1d7cf62a85d4e05c5477c,12,1031,12,1/2不及格
c68bbee68f9aa517e7974282b77ae66f6c5ee04ff9861f0da8c0f43115886cf0,12,1031,12,1/2不及格
d46f092459d076372a3fc2562c9225cc86463e6dfe5f1ef3fd7a3817fe0cc67a,12,1031,12,1/2不及格
